STATE,CONSTITUENCY,NAME,WINNER,PARTY,SYMBOL,GENDER,CRIMINAL CASES,AGE,CATEGORY,EDUCATION,ASSETS,LIABILITIES,GENERAL VOTES,POSTAL VOTES,TOTAL VOTES,OVER TOTAL ELECTORS  IN CONSTITUENCY,OVER TOTAL VOTES POLLED  IN CONSTITUENCY,TOTAL ELECTORS,anomaly,NET_WORTH,soundex,uniqueness_score
Uttar Pradesh,SALEMPUR,RAJESH KUMAR MISHRA,0.0,INC,Hand,MALE,1,61.0,GENERAL,Doctorate,130887511.0,9038499.0,27045.0,318.0,27363.0,1.641174079,2.961039973,1667282.0,1.0,121849012.0,R222,0.058823529411764705
Bihar,SAMASTIPUR (SC),Ramchandra Paswan,1.0,LJP,Bungalow,MALE,5,58.0,SC,10th Pass,173759751.0,9990579.0,561460.0,983.0,562443.0,33.49809116,55.15385317,1679030.0,1.0,163769172.0,R525,0.09090909090909091
Bihar,SAMASTIPUR (SC),Dr. Ashok Kumar,0.0,INC,Hand,MALE,0,64.0,SC,Graduate Professional,203966902.0,0.0,310016.0,784.0,310800.0,18.51068772,30.47743072,1679030.0,1.0,203966902.0,D622,0.06666666666666667
Bihar,SAMASTIPUR (SC),NOTA,0.0,NOTA,Lotus,MALE,0,49.8,GENERAL,Post Graduate,440429409.0,9647749.0,35380.0,37.0,35417.0,2.109372674,3.473034632,1679030.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,SAMASTIPUR (SC),Vidya Nand Ram,0.0,WAP,Boat with Man and Sail,MALE,0,46.0,SC,Post Graduate,5930595.0,0.0,29392.0,0.0,29392.0,1.750534535,2.882215713,1679030.0,1.0,5930595.0,V355,0.5
Bihar,SAMASTIPUR (SC),Suraj Kumar Das,0.0,IND,Auto- Rickshaw,MALE,0,37.0,SC,Post Graduate,143273414.0,4450004.0,22170.0,17.0,22187.0,1.321417723,2.175684541,1679030.0,1.0,138823410.0,S622,0.16666666666666666
Bihar,SAMASTIPUR (SC),Asha Devi,0.0,AAM,CHAPATI ROLLER,FEMALE,1,25.0,SC,Literate,162812116.0,5100051.0,14099.0,15.0,14114.0,0.840604397,1.38403622,1679030.0,1.0,157712065.0,A231,0.2
Bihar,SAMASTIPUR (SC),Mantesh Kumar,0.0,BSP,Elephant,MALE,0,40.0,SC,Graduate,254050025.0,2000020.0,11681.0,37.0,11718.0,0.697902956,1.149081509,1679030.0,1.0,252050005.0,M532,0.16666666666666666
Bihar,SAMASTIPUR (SC),Vijay Kumar Ram,0.0,VCSMP,Tiller,MALE,0,32.0,SC,12th Pass,5000050.0,5000050.0,10510.0,2.0,10512.0,0.62607577,1.030819664,1679030.0,1.0,0.0,V225,0.14285714285714285
Odisha,SAMBALPUR,NITESH GANGA DEB,1.0,BJP,Lotus,MALE,1,47.0,GENERAL,12th Pass,26954358726.0,103371951.0,471382.0,2388.0,473770.0,32.26151321,42.05076589,1468530.0,1.0,26850986775.0,N322,1.0
Odisha,SAMBALPUR,NALINI KANTA PRADHAN,0.0,BJD,Conch,MALE,0,61.0,GENERAL,Post Graduate,756510647.0,225900022.0,464063.0,545.0,464608.0,31.63762402,41.23756726,1468530.0,1.0,530610625.0,N452,0.25
Odisha,SAMBALPUR,SARAT PATTANAYAK,0.0,INC,Hand,MALE,0,62.0,GENERAL,Graduate Professional,594246065.0,7039157.0,135672.0,297.0,135969.0,9.258850687,12.06830442,1468530.0,1.0,587206908.0,S631,0.3333333333333333
Odisha,SAMBALPUR,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,13443.0,13.0,13456.0,0.91629044,1.194324474,1468530.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,SAMBHAL,DR. SHAFIQUR REHMAN BARQ,1.0,SP,Bicycle,MALE,0,86.0,GENERAL,Graduate,132966711.0,0.0,657505.0,501.0,658006.0,35.98091389,55.58478376,1828764.0,1.0,132966711.0,D621,0.16666666666666666
Uttar Pradesh,SAMBHAL,PARAMESHVAR LAL SAINI,0.0,BJP,Lotus,MALE,0,64.0,GENERAL,10th Pass,11008887711.0,494321849.0,482466.0,714.0,483180.0,26.42112378,40.81642997,1828764.0,1.0,10514565862.0,P652,0.25
Uttar Pradesh,SAMBHAL,MAJOR JAGAT PAL SINGH,0.0,INC,Hand,MALE,0,78.0,GENERAL,Graduate,271374442.0,0.0,12076.0,29.0,12105.0,0.661922479,1.022564851,1828764.0,1.0,271374442.0,M262,0.5
Maharashtra,SANGLI,Sanjaykaka Patil,1.0,BJP,Lotus,MALE,1,54.0,GENERAL,10th Pass,19119218719.0,233453282.0,503615.0,5380.0,508995.0,28.13512066,42.68047772,1809109.0,1.0,18885765437.0,S522,0.09090909090909091
Maharashtra,SANGLI,Vishal Prakashbapu Patil,0.0,SWP,Bat,MALE,3,38.0,GENERAL,Graduate,21715693621.0,10306259410.0,342016.0,2627.0,344643.0,19.05042759,28.89915988,1809109.0,1.0,11409434211.0,V241,1.0
Maharashtra,SANGLI,Gopichand Kundlik Padalkar,0.0,VBA,Cup & Saucer,MALE,5,36.0,GENERAL,12th Pass,103720001.0,4200042.0,297349.0,2885.0,300234.0,16.59568329,25.17535644,1809109.0,1.0,99519959.0,G125,1.0
Punjab,SANGRUR,BHAGWANT MANN,1.0,AAP,Broom,MALE,0,45.0,GENERAL,12th Pass,164272741.0,0.0,412201.0,1360.0,413561.0,27.04018684,37.35007984,1529431.0,1.0,164272741.0,B253,0.16666666666666666
Punjab,SANGRUR,KEWAL SINGH DHILLON,0.0,INC,Hand,MALE,0,68.0,GENERAL,12th Pass,1310793341131.0,10060521210.0,302559.0,791.0,303350.0,19.83417362,27.39655509,1529431.0,1.0,1300732819921.0,K425,1.0
Punjab,SANGRUR,PARMINDER SINGH DHINDSA,0.0,SAD,Scales,MALE,1,43.0,GENERAL,Post Graduate,17903563317.0,0.0,262622.0,876.0,263498.0,17.2284987,23.79738742,1529431.0,1.0,17903563317.0,P655,1.0
Punjab,SANGRUR,SIMRANJIT SINGH MANN,0.0,SAD(M),Truck,MALE,0,74.0,GENERAL,Graduate,17097162817.0,500000050.0,48234.0,131.0,48365.0,3.162287151,4.368005231,1529431.0,1.0,16597162767.0,S565,0.25
Punjab,SANGRUR,JASRAJ SINGH LONGIA,0.0,LIP,Letter Box,MALE,0,46.0,GENERAL,Graduate,170412101.0,117000001.0,20016.0,71.0,20087.0,1.313364251,1.814124286,1529431.0,1.0,53412100.0,J262,0.5
Uttar Pradesh,SANT KABIR NAGAR,PRAVEEN KUMAR NISHAD,1.0,BJP,Lotus,MALE,0,30.0,ST,Graduate Professional,430061443.0,232624823.0,466167.0,1376.0,467543.0,23.8189559,43.94510891,1962903.0,1.0,197436620.0,P615,0.16666666666666666
Uttar Pradesh,SANT KABIR NAGAR,BHEESHMA SHANKAR,0.0,BSP,Elephant,MALE,0,54.0,GENERAL,12th Pass,14253563314.0,0.0,430899.0,895.0,431794.0,21.9977248,40.58500364,1962903.0,1.0,14253563314.0,B252,1.0
Uttar Pradesh,SANT KABIR NAGAR,BHAL CHANDRA YADAV,0.0,INC,Hand,MALE,2,60.0,GENERAL,Graduate,153416511.0,100683451.0,128242.0,264.0,128506.0,6.54673206,12.07848298,1962903.0,1.0,52733060.0,B425,0.25
Uttar Pradesh,SANT KABIR NAGAR,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,12614.0,17.0,12631.0,0.643485694,1.187207745,1962903.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,SARAN,Rajiv Pratap Rudy,1.0,BJP,Lotus,MALE,0,58.0,GENERAL,Post Graduate,807403498.0,0.0,496992.0,2994.0,499986.0,29.98861001,52.98622849,1667253.0,1.0,807403498.0,R211,0.5
Bihar,SARAN,Chandrika Roy,0.0,RJD,Hurricane Lamp,MALE,3,61.0,GENERAL,Doctorate,969449809.0,190183119.0,360461.0,1114.0,361575.0,21.68687056,38.31806404,1667253.0,1.0,779266690.0,C536,0.0625
Bihar,SARAN,NOTA,0.0,NOTA,Lotus,MALE,0,49.8,GENERAL,Post Graduate,440429409.0,9647749.0,28227.0,59.0,28286.0,1.696563149,2.997620852,1667253.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,SARAN,Sheojee Ram,0.0,BSP,Elephant,MALE,1,44.0,SC,Graduate,1100011.0,0.0,15196.0,87.0,15283.0,0.91665752,1.61962241,1667253.0,1.0,1100011.0,S265,0.5
Bihar,SARAN,Shiv Brat Singh,0.0,IND,Tractor Chalata Kisan,MALE,0,53.0,GENERAL,Doctorate,769800176.0,3000003.0,14617.0,1.0,14618.0,0.876771552,1.549148752,1667253.0,1.0,766800173.0,S116,1.0
Chhattisgarh,SARGUJA,Renuka Singh Saruta,1.0,BJP,Lotus,FEMALE,0,55.0,ST,12th Pass,325127532.0,325127532.0,662428.0,1283.0,663711.0,40.09759316,51.80320883,1655239.0,1.0,0.0,R522,0.1111111111111111
Chhattisgarh,SARGUJA,Khel Sai Singh,0.0,INC,Hand,MALE,0,72.0,ST,Post Graduate,760868987.0,707052170.0,504927.0,911.0,505838.0,30.55981644,39.48108672,1655239.0,1.0,53816817.0,K422,0.25
Chhattisgarh,SARGUJA,NOTA,0.0,NOTA,Lotus,MALE,0,52.2,GENERAL,Post Graduate,440429409.0,9647749.0,29253.0,12.0,29265.0,1.768022624,2.284158175,1655239.0,1.0,430781660.0,N300,0.004081632653061225
Chhattisgarh,SARGUJA,Asha Devi Poya,0.0,GGP,Saw,FEMALE,0,44.0,ST,Graduate Professional,276850027.0,100000010.0,24439.0,24.0,24463.0,1.477913461,1.909357985,1655239.0,1.0,176850017.0,A231,0.2
Chhattisgarh,SARGUJA,Maya Bhagat,0.0,BSP,Elephant,FEMALE,0,40.0,ST,Post Graduate,784984478.0,0.0,18489.0,45.0,18534.0,1.119717455,1.446594485,1655239.0,1.0,784984478.0,M123,0.5
Bihar,SASARAM (SC),CHHEDI PASWAN,1.0,BJP,Lotus,MALE,4,63.0,SC,"Post Graduate
",321522503.0,221484222.0,492364.0,2436.0,494800.0,27.67526643,50.71870288,1787878.0,1.0,100038281.0,C312,0.5
Bihar,SASARAM (SC),MEIRA KUMAR,0.0,INC,Hand,FEMALE,0,74.0,SC,Post Graduate,47519463647.0,0.0,326373.0,2682.0,329055.0,18.4047793,33.72926996,1787878.0,1.0,47519463647.0,M625,0.5
Bihar,SASARAM (SC),MANOJ KUMAR,0.0,BSP,Elephant,MALE,0,35.0,SC,Graduate,886406088.0,0.0,86187.0,219.0,86406.0,4.832880096,8.856912371,1787878.0,1.0,886406088.0,M522,0.058823529411764705
Bihar,SASARAM (SC),NOTA,0.0,NOTA,Lotus,MALE,0,44.0,GENERAL,Post Graduate,440429409.0,9647749.0,18914.0,74.0,18988.0,1.062041146,1.946335348,1787878.0,1.0,430781660.0,N300,0.004081632653061225
Bihar,SASARAM (SC),ASHOK BAITHA,0.0,IND,Cup & Saucer,MALE,10,48.0,SC,10th Pass,8166808.0,0.0,9973.0,56.0,10029.0,0.560944315,1.028007015,1787878.0,1.0,8166808.0,A221,0.3333333333333333
Maharashtra,SATARA,SHRIMANT CHH. UDAYANRAJE PRATAPSINHMAHARAJ BHONSLE,1.0,NCP,Clock,MALE,8,53.0,GENERAL,12th Pass,1996813173199.0,123403381.0,576078.0,2948.0,579026.0,31.32428703,51.80249374,1848489.0,1.0,1996689769818.0,S655,1.0
Maharashtra,SATARA,NARENDRA ANNASAHEB PATIL,0.0,SHS,Bow and Arrow,MALE,4,44.0,GENERAL,12th Pass,15280121315.0,519543585.0,449661.0,2837.0,452498.0,24.47934502,40.48268094,1848489.0,1.0,14760577730.0,N653,0.16666666666666666
Maharashtra,SATARA,SAHADEO KERAPPA AIWALE,0.0,VBA,Cup & Saucer,MALE,0,63.0,SC,Graduate Professional,142731314.0,4000004.0,40563.0,110.0,40673.0,2.200337681,3.638805214,1848489.0,1.0,138731310.0,S326,0.25
Madhya Pradesh,SATNA,GANESH SINGH,1.0,BJP,Lotus,MALE,2,56.0,GENERAL,Post Graduate,417190764.0,0.0,587410.0,1343.0,588753.0,37.37962394,52.86198491,1575064.0,1.0,417190764.0,G522,1.0
Madhya Pradesh,SATNA,RAJARAM TRIPATHI,0.0,INC,Hand,MALE,0,66.0,GENERAL,12th Pass,15037554515.0,188446231.0,356973.0,307.0,357280.0,22.6835227,32.07886833,1575064.0,1.0,14849108284.0,R265,0.2
Madhya Pradesh,SATNA,ACCHE LAL KUSHAWAHA,0.0,BSP,Elephant,MALE,2,62.0,GENERAL,8th Pass,248462702.0,7460007.0,109901.0,60.0,109961.0,6.981367106,9.872997203,1575064.0,1.0,241002695.0,A244,1.0
Telangana,SECUNDRABAD,G . KISHAN REDDY,1.0,BJP,Lotus,MALE,0,58.0,GENERAL,Others,814307788.0,450000045.0,384248.0,532.0,384780.0,19.54908763,42.04037528,1968276.0,1.0,364307743.0,G225,1.0
Telangana,SECUNDRABAD,TALASANI SAI KIRAN YADAV,0.0,TRS,Car,MALE,6,32.0,GENERAL,Post Graduate,30101121930.0,684895436.0,322482.0,184.0,322666.0,16.39333102,35.25391062,1968276.0,1.0,29416226494.0,T425,1.0
Telangana,SECUNDRABAD,ANJAN KUMAR YADAV. M,0.0,INC,Hand,MALE,0,58.0,GENERAL,Graduate,246550652.0,240000024.0,173027.0,202.0,173229.0,8.801052291,18.92669102,1968276.0,1.0,6550628.0,A525,0.25
Telangana,SECUNDRABAD,N . SHANKAR GOUD,0.0,JnP,Glass Tumbler,MALE,0,44.0,GENERAL,8th Pass,346430003.0,180000018.0,9677.0,6.0,9683.0,0.491953364,1.057947279,1968276.0,1.0,166429985.0,N252,1.0
Madhya Pradesh,SHAHDOL,HIMADRI SINGH,1.0,BJP,Lotus,FEMALE,0,32.0,ST,Graduate,365644083.0,173628917.0,746122.0,1855.0,747977.0,45.1547685,60.3944655,1656474.0,1.0,192015166.0,H536,1.0
Madhya Pradesh,SHAHDOL,PRAMILA SINGH,0.0,INC,Hand,FEMALE,0,50.0,ST,Post Graduate,391389439.0,391389439.0,343553.0,1091.0,344644.0,20.80588044,27.82784787,1656474.0,1.0,0.0,P654,0.3333333333333333
Madhya Pradesh,SHAHDOL,BAHAN KESHKALI KOL,0.0,CPI(M),Ears of Corn And Sickle,FEMALE,0,31.0,ST,12th Pass,2232002.0,2000020.0,33683.0,12.0,33695.0,2.034139987,2.720660548,1656474.0,1.0,231982.0,B522,0.25
Madhya Pradesh,SHAHDOL,MOHDAL SINGH PAV,0.0,BSP,Elephant,MALE,0,65.0,ST,10th Pass,8260008.0,0.0,20547.0,51.0,20598.0,1.243484655,1.663159697,1656474.0,1.0,8260008.0,M342,1.0
Madhya Pradesh,SHAHDOL,NOTA,0.0,NOTA,Lotus,MALE,0,52.2,GENERAL,Post Graduate,440429409.0,9647749.0,19995.0,32.0,20027.0,1.209013845,1.617055017,1656474.0,1.0,430781660.0,N300,0.004081632653061225
Madhya Pradesh,SHAHDOL,VIMAL SINGH KORCHE,0.0,GGP,Saw,MALE,0,27.0,ST,10th Pass,9320009.0,0.0,16759.0,30.0,16789.0,1.013538395,1.355606765,1656474.0,1.0,9320009.0,V542,1.0
Uttar Pradesh,SHAHJAHANPUR,Arun Kumar Sagar,1.0,BJP,Lotus,MALE,1,42.0,SC,12th Pass,434480494.0,117969711.0,686352.0,2638.0,688990.0,32.58867061,58.03814737,2114201.0,1.0,316510783.0,A652,0.14285714285714285
Uttar Pradesh,SHAHJAHANPUR,Amar Chandra Jauhar,0.0,BSP,Elephant,MALE,5,48.0,SC,Post Graduate,157554451.0,120012812.0,417337.0,3235.0,420572.0,19.89271597,35.42753845,2114201.0,1.0,37541639.0,A562,0.16666666666666666
Uttar Pradesh,SHAHJAHANPUR,Brahm Swaroop Sagar,0.0,INC,Hand,MALE,0,47.0,SC,Graduate,522495605.0,215915621.0,35055.0,228.0,35283.0,1.668857408,2.972118541,2114201.0,1.0,306579984.0,B652,0.5
Bihar,SHEOHAR,RAMA DEVI,1.0,BJP,Lotus,FEMALE,1,69.0,GENERAL,Graduate Professional,32836494032.0,0.0,606581.0,2097.0,608678.0,36.09729483,60.56937469,1686215.0,1.0,32836494032.0,R531,1.0
Bihar,SHEOHAR,SYED FAISAL ALI,0.0,RJD,Hurricane Lamp,MALE,1,52.0,GENERAL,Post Graduate,881464388.0,881464388.0,266870.0,1448.0,268318.0,15.91244296,26.70024788,1686215.0,1.0,0.0,S312,0.5
Bihar,SHEOHAR,Kedar Nath Prasad,0.0,IND,Ganna Kisan,MALE,3,73.0,GENERAL,12th Pass,177411021.0,0.0,18425.0,1.0,18426.0,1.092743215,1.83356602,1686215.0,1.0,177411021.0,K365,1.0
Bihar,SHEOHAR,Raj Kumar Parsad,0.0,IND,Table,MALE,0,44.0,GENERAL,12th Pass,406900840.0,0.0,13701.0,3.0,13704.0,0.812707751,1.363681143,1686215.0,1.0,406900840.0,R225,0.14285714285714285
Bihar,SHEOHAR,Shamim Alam,0.0,NCP,Clock,MALE,0,51.0,GENERAL,12th Pass,632452763.0,1500001.0,13239.0,30.0,13269.0,0.786910329,1.320394417,1686215.0,1.0,630952762.0,S554,1.0
Bihar,SHEOHAR,Mukesh Kumar Jha,0.0,BSP,Elephant,MALE,1,30.0,GENERAL,12th Pass,970000097.0,970000097.0,12417.0,53.0,12470.0,0.739526098,1.240886154,1686215.0,1.0,0.0,M222,0.3333333333333333
Bihar,SHEOHAR,Vijay Nandan Paswan,0.0,IND,Bead Necklace,MALE,0,31.0,SC,10th Pass,154508615.0,0.0,11127.0,11.0,11138.0,0.660532613,1.108339213,1686215.0,1.0,154508615.0,V255,1.0
Bihar,SHEOHAR,Anil Kumar Tiwari,0.0,IND,Chimney,MALE,0,51.0,GENERAL,12th Pass,230250023.0,0.0,10678.0,1.0,10679.0,0.633311885,1.062664253,1686215.0,1.0,230250023.0,A542,0.25
Meghalaya,SHILLONG,VINCENT H. PALA,1.0,INC,Hand,MALE,0,51.0,ST,Graduate Professional,54951542154.0,0.0,419212.0,477.0,419689.0,35.03814474,53.51271678,1197806.0,1.0,54951542154.0,V525,0.5
Meghalaya,SHILLONG,JEMINO MAWTHOH,0.0,UDP,Drum,MALE,0,54.0,ST,Doctorate,117837011.0,117837011.0,267080.0,176.0,267256.0,22.31212734,34.07664874,1197806.0,1.0,0.0,J555,1.0
Meghalaya,SHILLONG,SANBOR SHULLAI,0.0,BJP,Lotus,MALE,0,52.0,ST,10th Pass,661681756.0,0.0,75786.0,897.0,76683.0,6.401954908,9.777515399,1197806.0,1.0,661681756.0,S516,0.25
Himachal Pradesh,SHIMLA,SURESH KUMAR KASHYAP,1.0,BJP,Lotus,MALE,0,48.0,SC,Post Graduate,787380678.0,787380678.0,601305.0,4877.0,606182.0,48.14464472,66.23861251,1259085.0,1.0,0.0,S622,0.16666666666666666
Himachal Pradesh,SHIMLA,DHANI RAM SHANDIL,0.0,INC,Hand,MALE,1,78.0,SC,Doctorate,411110441.0,411110441.0,277647.0,1021.0,278668.0,22.13258041,30.45056051,1259085.0,1.0,0.0,D565,1.0
Karnataka,SHIMOGA,B.Y.RAGHAVENDRA.,1.0,BJP,Lotus,MALE,2,46.0,GENERAL,Graduate,67409385167.0,141506471.0,728902.0,970.0,729872.0,43.53109858,56.84064772,1676668.0,1.0,67267878696.0,B621,0.3333333333333333
Karnataka,SHIMOGA,S.MADHUBANGARAPPA,0.0,JD(S),A lady farmer carrying paddy on her head,MALE,1,52.0,GENERAL,Graduate,61588776161.0,17090900017.0,506212.0,300.0,506512.0,30.2094392,39.44591676,1676668.0,1.0,44497876144.0,S531,0.25
Maharashtra,SHIRDI,SADASHIV KISAN LOKHANDE,1.0,SHS,Bow and Arrow,MALE,1,56.0,SC,10th Pass,11371052611.0,2051002.0,483449.0,3371.0,486820.0,30.67396141,47.24105339,1587079.0,1.0,11369001609.0,S321,1.0
Maharashtra,SHIRDI,KAMBLE BHAUSAHEB MALHARI,0.0,INC,Hand,MALE,1,64.0,SC,Others,264199952.0,193550419.0,364113.0,2512.0,366625.0,23.1006144,35.57732057,1587079.0,1.0,70649533.0,K514,0.5
Maharashtra,SHIRDI,SANJAY LAXMAN SUKHDAN,0.0,VBA,Cup & Saucer,MALE,2,39.0,SC,Graduate,881000088.0,881000088.0,62952.0,335.0,63287.0,3.987640187,6.141375757,1587079.0,1.0,0.0,S524,0.5
Maharashtra,SHIRDI,WAKCHAURE BHAUSAHEB RAJARAM,0.0,IND,Ganna Kisan,MALE,0,69.0,SC,Graduate Professional,894936658.0,614179561.0,35085.0,441.0,35526.0,2.238451898,3.447446002,1587079.0,1.0,280757097.0,W261,1.0
Maharashtra,SHIRDI,Adv. BANSI BHAURAO SATPUTE,0.0,CPI(M),Ears of Corn And Sickle,MALE,1,58.0,SC,Graduate Professional,162299316.0,162299316.0,20264.0,36.0,20300.0,1.279079365,1.969913693,1587079.0,1.0,0.0,A311,0.2
Maharashtra,SHIRDI,PRADIP SUNIL SARODE,0.0,IND,Whistle,MALE,9,32.0,SC,12th Pass,1138011.0,0.0,12923.0,23.0,12946.0,0.815712387,1.256280919,1587079.0,1.0,1138011.0,P631,0.058823529411764705
Maharashtra,SHIRUR,Dr. Amol Ramsing Kolhe,1.0,NCP,Clock,MALE,0,38.0,GENERAL,Graduate Professional,433515214.0,148811614.0,634554.0,1276.0,635830.0,29.22645481,49.16889313,2175529.0,1.0,284703600.0,D654,0.2
Maharashtra,SHIRUR,Adhalrao Shivaji Dattatrey,0.0,SHS,Bow and Arrow,MALE,10,64.0,GENERAL,Others,29016551129.0,498981664.0,576002.0,1345.0,577347.0,26.53823507,44.6463881,2175529.0,1.0,28517569465.0,A346,1.0
Maharashtra,SHIRUR,Ovhal Rahul,0.0,VBA,Cup & Saucer,MALE,2,36.0,GENERAL,8th Pass,119979411.0,6000060.0,38028.0,42.0,38070.0,1.749919215,2.943962634,2175529.0,1.0,113979351.0,O146,1.0
Uttar Pradesh,SHRAWASTI,RAM SHIROMANI,1.0,BSP,Elephant,MALE,0,49.0,GENERAL,Graduate Professional,191082161.0,3500003.0,441505.0,266.0,441771.0,23.07212628,44.30385332,1914739.0,1.0,187582158.0,R526,0.1
Uttar Pradesh,SHRAWASTI,DADDAN MISHRA,0.0,BJP,Lotus,MALE,0,52.0,GENERAL,Post Graduate,287880832.0,1557551.0,436228.0,223.0,436451.0,22.79428162,43.77032691,1914739.0,1.0,286323281.0,D355,0.5
Uttar Pradesh,SHRAWASTI,DHIRENDRA PRATAP SINGH,0.0,INC,Hand,MALE,8,54.0,GENERAL,Post Graduate,11045529611.0,167140816.0,58014.0,28.0,58042.0,3.031326985,5.820853462,1914739.0,1.0,10878388795.0,D653,0.16666666666666666
Uttar Pradesh,SHRAWASTI,NOTA,0.0,NOTA,Lotus,MALE,0,43.4,GENERAL,Post Graduate,440429409.0,9647749.0,17104.0,4.0,17108.0,0.893489922,1.715708642,1914739.0,1.0,430781660.0,N300,0.004081632653061225
Uttar Pradesh,SHRAWASTI,NABBAN KHAN,0.0,CPI(M),Ears of Corn And Sickle,MALE,0,63.0,GENERAL,Literate,239500023.0,0.0,12662.0,0.0,12662.0,0.661291173,1.269832992,1914739.0,1.0,239500023.0,N152,0.3333333333333333
Madhya Pradesh,SIDHI,Riti Pathak,1.0,BJP,Lotus,FEMALE,0,41.0,GENERAL,Post Graduate,515417915.0,5059225.0,697212.0,1130.0,698342.0,37.83929643,54.44291556,1845547.0,1.0,510358690.0,R313,1.0
Madhya Pradesh,SIDHI,Ajay Arjun Singh,0.0,INC,Hand,MALE,2,63.0,GENERAL,Post Graduate,37548252537.0,400000040.0,411282.0,536.0,411818.0,22.31414318,32.10543344,1845547.0,1.0,37148252497.0,A262,0.3333333333333333
Madhya Pradesh,SIDHI,Com. Sanjay Namdeo,0.0,CPI(M),Ears of Corn And Sickle,MALE,4,39.0,GENERAL,10th Pass,117600011.0,0.0,27647.0,4.0,27651.0,1.498254989,2.155678819,1845547.0,1.0,117600011.0,C525,1.0
Madhya Pradesh,SIDHI,Ram Lal Panika,0.0,BSP,Elephant,MALE,0,48.0,ST,12th Pass,308140003.0,0.0,26511.0,29.0,26540.0,1.438056034,2.069064984,1845547.0,1.0,308140003.0,R544,0.5
Madhya Pradesh,SIDHI,Fatte Bahadur Singh Markam,0.0,GGP,Apple,MALE,0,63.0,ST,Post Graduate,617335161.0,2800002.0,17025.0,7.0,17032.0,0.922870022,1.327818945,1845547.0,1.0,614535159.0,F313,1.0
Madhya Pradesh,SIDHI,Dileep Kumar Shukla,0.0,IND,Balloon,MALE,Not Available,34.0,GENERAL,Not Available,440429409.0,9647749.0,15555.0,0.0,15555.0,0.842839548,1.212671659,1845547.0,1.0,430781660.0,D412,0.14285714285714285
Rajasthan,SIKAR,Sumedhanand Saraswati,1.0,BJP,Lotus,MALE,0,67.0,GENERAL,Post Graduate,282763828.0,271958327.0,761332.0,10772.0,772104.0,37.81835138,58.02409479,2041612.0,1.0,10805501.0,S535,0.16666666666666666
Rajasthan,SIKAR,Subhash Maharia,0.0,INC,Hand,MALE,0,61.0,GENERAL,Graduate,825421268.0,145046214.0,470673.0,4275.0,474948.0,23.26338207,35.69263697,2041612.0,1.0,680375054.0,S125,0.2
Rajasthan,SIKAR,Amraram,0.0,CPI(M),"Hammer, Sickle and Star",MALE,0,63.0,GENERAL,Post Graduate,444464144.0,7805007.0,31219.0,243.0,31462.0,1.54103718,2.364388826,2041612.0,1.0,436659137.0,A566,1.0
Sikkim,SIKKIM,INDRA HANG SUBBA,1.0,SKM,Table Lamp,MALE,0,30.0,GENERAL,Post Graduate,4788174.0,0.0,161143.0,5779.0,166922.0,38.44995025,47.23115884,434128.0,-1.0,4788174.0,I536,0.5
Sikkim,SIKKIM,DEK BAHADUR KATWAL,0.0,SDF,Umbrella,MALE,0,42.0,GENERAL,Graduate Professional,278921227.0,4369594.0,149158.0,5331.0,154489.0,35.58604835,43.71319836,434128.0,-1.0,274551633.0,D213,0.5
Sikkim,SIKKIM,LATEN TSHERING SHERPA,0.0,BJP,Lotus,MALE,0,33.0,ST,5th Pass,5638795.0,0.0,16062.0,510.0,16572.0,3.817307338,4.689104877,434128.0,1.0,5638795.0,L353,1.0
Sikkim,SIKKIM,BHARAT BASNETT,0.0,INC,Hand,MALE,0,58.0,GENERAL,10th Pass,416503254.0,0.0,3922.0,68.0,3990.0,0.919083773,1.128984339,434128.0,1.0,416503254.0,B631,0.5
Assam,SILCHAR,RAJDEEP ROY,1.0,BJP,Lotus,MALE,0,48.0,GENERAL,Post Graduate,697670169.0,697670169.0,496235.0,3179.0,499414.0,41.76680159,52.5317401,1195720.0,1.0,0.0,R231,0.5
Assam,SILCHAR,SUSHMITA DEV,0.0,INC,Hand,FEMALE,1,46.0,GENERAL,Post Graduate,10670714510.0,194051271.0,416233.0,1585.0,417818.0,34.94279597,43.94892131,1195720.0,1.0,10476663239.0,S253,0.25
Jharkhand,SINGHBHUM,GEETA KORA,1.0,INC,Hand,FEMALE,1,35.0,ST,Post Graduate,252490182.0,192850819.0,431545.0,270.0,431815.0,34.00340337,49.09688965,1269917.0,1.0,59639363.0,G326,0.5
Jharkhand,SINGHBHUM,LAXMAN GILUWA,0.0,BJP,Lotus,MALE,3,57.0,ST,12th Pass,195164081.0,126528512.0,359159.0,501.0,359660.0,28.32153597,40.89294567,1269917.0,1.0,68635569.0,L255,0.3333333333333333
Jharkhand,SINGHBHUM,NOTA,0.0,NOTA,Lotus,MALE,0,44.4,GENERAL,Post Graduate,440429409.0,9647749.0,24261.0,9.0,24270.0,1.911148524,2.759472255,1269917.0,1.0,430781660.0,N300,0.004081632653061225
